final_star,tries_until_dropout,dropout,union_segment,policy,total_fails,total_destroy,max_consecutive_fail,threshold
22,39,1,mid_union,advantage,31,1,8,224.4232591435913
18,29,1,mid_union,baseline,24,2,11,267.0214578482628
21,44,1,mid_union,advantage,35,3,9,257.7238237716959
18,28,1,mid_union,baseline,24,1,10,238.7472084534553
17,16,1,mid_union,advantage,14,0,12,244.86246917025787
18,26,1,mid_union,baseline,22,1,11,234.11514988727086
23,47,1,mid_union,advantage,36,3,7,267.13166771655966
22,31,1,mid_union,baseline,23,1,11,235.99294844411673
17,22,1,mid_union,advantage,18,2,12,244.63684184269695
17,15,1,mid_union,baseline,13,0,12,262.9206028828413
23,38,1,mid_union,advantage,30,0,9,224.45257030308187
25,62,1,mid_union,baseline,45,7,8,271.1757836899379
23,40,1,mid_union,advantage,29,3,10,209.39077180513246
20,42,1,mid_union,baseline,33,4,10,272.59284262225594
21,42,1,mid_union,advantage,33,3,8,232.54648832096052
17,34,1,mid_union,baseline,28,4,9,235.14602504349438
27,38,0,mid_union,advantage,26,0,7,202.19979657634116
21,34,1,mid_union,baseline,28,0,9,230.90410565244613
18,23,1,mid_union,advantage,19,1,9,219.2038693794623
16,24,1,mid_union,baseline,22,1,8,227.84707309253054
18,38,1,mid_union,advantage,32,3,8,237.25378068422242
18,34,1,mid_union,baseline,28,3,10,259.1558322894581
18,22,1,mid_union,advantage,19,0,11,244.1520670280125
20,41,1,mid_union,baseline,33,3,10,246.15353306802228
21,37,1,mid_union,advantage,28,3,9,218.08961222308875
18,31,1,mid_union,baseline,25,3,9,222.3849182079454
17,29,1,mid_union,advantage,25,2,10,275.9745003670262
17,15,1,mid_union,baseline,13,0,12,225.29597930473506
21,35,1,mid_union,advantage,28,1,11,273.12416504114594
25,47,1,mid_union,baseline,34,3,8,235.13877602238267
18,26,1,mid_union,advantage,22,1,9,240.0457587228701
21,28,1,mid_union,baseline,20,2,12,261.4073032045986
18,16,1,mid_union,advantage,13,0,12,265.43784843877313
22,39,1,mid_union,baseline,30,2,9,237.78374879441824
16,19,1,mid_union,advantage,17,1,11,232.23513892956922
22,46,1,mid_union,baseline,35,4,9,238.88159102955575
19,31,1,mid_union,advantage,26,1,9,246.75915056464237
23,43,1,mid_union,baseline,33,2,9,257.8260737373951
17,22,1,mid_union,advantage,19,1,11,240.08459717988302
18,46,1,mid_union,baseline,37,6,8,252.37772596046307
17,22,1,mid_union,advantage,19,1,12,272.76719464541884
20,35,1,mid_union,baseline,28,3,10,247.6261922452957
25,52,1,mid_union,advantage,38,4,8,246.23305712009557
17,18,1,mid_union,baseline,16,0,11,209.62178349819865
20,29,1,mid_union,advantage,22,2,8,187.38539726341872
23,58,1,mid_union,baseline,44,6,7,247.76751458460336
25,36,1,mid_union,advantage,26,0,10,238.10351537438257
17,22,1,mid_union,baseline,19,1,11,229.70434650170517
23,42,1,mid_union,advantage,33,1,8,244.8706040837269
22,52,1,mid_union,baseline,39,6,7,238.79192541606184
18,27,1,mid_union,advantage,22,2,9,262.555605012678
17,26,1,mid_union,baseline,22,2,10,241.72221736517955
22,38,1,mid_union,advantage,30,1,9,225.06153429859665
21,23,1,mid_union,baseline,17,0,12,259.8033247791858
20,37,1,mid_union,advantage,31,1,8,235.65737850107595
23,46,1,mid_union,baseline,36,2,7,250.53073367344615
26,48,1,mid_union,advantage,35,2,9,230.451785876144
19,30,1,mid_union,baseline,25,1,8,227.00346229005126
25,49,1,mid_union,advantage,37,2,8,241.68336460371393
21,32,1,mid_union,baseline,25,1,11,240.2565728708737
18,25,1,mid_union,advantage,21,1,10,249.59654070733666
18,27,1,mid_union,baseline,23,1,11,234.62708493380515
21,37,1,mid_union,advantage,27,4,8,203.27280432459204
21,48,1,mid_union,baseline,37,5,8,231.34452232823222
27,47,0,mid_union,advantage,32,3,8,255.8763693428763
18,20,1,mid_union,baseline,17,0,11,234.05247841513787
23,40,1,mid_union,advantage,30,2,10,235.07233194970905
17,25,1,mid_union,baseline,20,3,11,259.72753011811875
23,40,1,mid_union,advantage,30,2,10,225.76053545482154
16,13,1,mid_union,baseline,12,0,11,209.14393563514201
21,38,1,mid_union,advantage,31,1,9,236.7873776094901
17,23,1,mid_union,baseline,21,0,10,230.31652097502527
21,41,1,mid_union,advantage,31,4,10,220.6750736049349
21,42,1,mid_union,baseline,32,4,9,236.49243088202618
22,38,1,mid_union,advantage,29,2,9,249.83011294493568
17,23,1,mid_union,baseline,18,3,9,239.8142287686437
22,46,1,mid_union,advantage,36,3,8,246.13962145372474
21,45,1,mid_union,baseline,37,2,9,276.26815397030845
18,29,1,mid_union,advantage,26,0,10,233.14242276884872
17,23,1,mid_union,baseline,20,1,11,245.5669726928934
19,32,1,mid_union,advantage,25,3,10,229.8157327480173
23,45,1,mid_union,baseline,36,1,7,223.07280560226053
25,44,1,mid_union,advantage,33,1,10,228.3018469316446
18,31,1,mid_union,baseline,27,1,8,230.42482856956622
20,34,1,mid_union,advantage,27,2,10,247.1895159509425
18,29,1,mid_union,baseline,23,3,12,286.98151573401515
25,49,1,mid_union,advantage,39,0,8,225.67913127448318
20,34,1,mid_union,baseline,26,3,10,231.66749388769074
19,28,1,mid_union,advantage,24,0,9,238.73753973777502
17,26,1,mid_union,baseline,23,1,9,247.91597697419493
18,27,1,mid_union,advantage,24,0,10,245.2710162390957
16,30,1,mid_union,baseline,26,3,9,265.68191587896234
23,43,1,mid_union,advantage,31,4,8,191.47215858929584
15,11,1,mid_union,baseline,11,0,11,192.26140259608655
20,41,1,mid_union,advantage,32,4,9,230.082436559797
22,37,1,mid_union,baseline,28,2,10,261.9460037508742
17,16,1,mid_union,advantage,14,0,11,208.68703936788808
18,17,1,mid_union,baseline,13,1,11,179.84735320612486
19,36,1,mid_union,advantage,29,3,9,251.42358812438417
23,43,1,mid_union,baseline,32,3,10,244.8731444740543
23,48,1,mid_union,advantage,37,3,7,218.1958318640114
22,38,1,mid_union,baseline,29,2,9,220.2892079855814
25,55,1,mid_union,advantage,39,6,7,220.60512560730652
20,35,1,mid_union,baseline,26,4,10,242.2107063494788
22,34,1,mid_union,advantage,27,0,9,227.47369447633986
23,40,1,mid_union,baseline,30,2,9,249.8812783795104
18,23,1,mid_union,advantage,19,1,8,182.90746674191217
18,23,1,mid_union,baseline,20,0,11,222.862962697444
21,29,1,mid_union,advantage,23,0,9,217.47892078177898
21,28,1,mid_union,baseline,22,0,10,234.87318643255014
19,33,1,mid_union,advantage,27,2,9,229.23904483019723
24,41,1,mid_union,baseline,30,2,9,255.95687559791534
21,51,1,mid_union,advantage,37,8,8,202.81326456679886
18,28,1,mid_union,baseline,23,2,10,240.90982952661503
23,44,1,mid_union,advantage,34,2,10,251.1667284642341
21,42,1,mid_union,baseline,32,4,10,277.1329487312391
17,18,1,mid_union,advantage,16,0,11,230.3646805781305
17,18,1,mid_union,baseline,15,1,12,246.48917208705035
19,28,1,mid_union,advantage,23,1,8,203.9227441487527
17,28,1,mid_union,baseline,23,3,10,192.16087591373952
21,44,1,mid_union,advantage,35,3,9,256.895487515634
17,22,1,mid_union,baseline,19,1,10,239.88879412703858
23,44,1,mid_union,advantage,33,3,9,263.5702537959685
18,27,1,mid_union,baseline,23,1,10,212.531942220605
21,27,1,mid_union,advantage,21,0,11,250.39804279057506
18,43,1,mid_union,baseline,35,6,9,277.37635681087704
18,18,1,mid_union,advantage,15,0,12,248.39411216714532
19,32,1,mid_union,baseline,27,1,10,245.531630111821
22,40,1,mid_union,advantage,30,3,10,240.171121616487
20,39,1,mid_union,baseline,30,4,8,208.58237085748175
24,54,1,mid_union,advantage,39,6,9,267.11145871420695
18,18,1,mid_union,baseline,15,0,12,227.78284720389868
21,44,1,mid_union,advantage,34,4,9,250.08966512766034
18,31,1,mid_union,baseline,27,1,8,208.73931386857492
18,22,1,mid_union,advantage,19,0,10,216.4108067098444
18,30,1,mid_union,baseline,25,2,10,268.7017479844447
21,41,1,mid_union,advantage,31,4,9,233.05395422084314
19,32,1,mid_union,baseline,25,3,10,269.06550952085087
24,43,1,mid_union,advantage,32,2,8,238.43538681882964
18,25,1,mid_union,baseline,20,2,11,203.16204454084286
16,15,1,mid_union,advantage,13,1,12,257.8413519946344
21,37,1,mid_union,baseline,29,2,10,228.20215364488786
21,39,1,mid_union,advantage,32,1,8,253.97377627034086
21,35,1,mid_union,baseline,28,1,10,240.50421735080164
21,46,1,mid_union,advantage,35,5,8,209.1376354411426
16,18,1,mid_union,baseline,16,1,12,243.28589530741138
18,25,1,mid_union,advantage,22,0,11,283.924462843056
18,35,1,mid_union,baseline,29,3,10,249.8597291702892
16,15,1,mid_union,advantage,14,0,12,238.84964493989074
21,33,1,mid_union,baseline,27,0,10,261.50686803913794
17,19,1,mid_union,advantage,17,0,11,244.2133693040622
17,21,1,mid_union,baseline,19,0,11,244.19068460525588
20,35,1,mid_union,advantage,26,4,10,218.16749655681795
18,23,1,mid_union,baseline,20,0,11,244.67696051579196
21,50,1,mid_union,advantage,38,6,9,260.7088683283389
20,32,1,mid_union,baseline,24,3,10,223.27875695799952
23,64,1,mid_union,advantage,49,7,7,268.48991642493894
19,34,1,mid_union,baseline,29,1,9,238.1658795170975
21,40,1,mid_union,advantage,31,3,8,222.24460976922919
18,27,1,mid_union,baseline,22,2,12,259.9526415384049
22,47,1,mid_union,advantage,36,4,8,234.26411528523462
18,21,1,mid_union,baseline,18,0,12,255.19029774972216
16,23,1,mid_union,advantage,21,1,10,234.16482735482924
21,48,1,mid_union,baseline,38,4,7,238.80347712940193
23,43,1,mid_union,advantage,34,1,8,249.87120408668582
21,45,1,mid_union,baseline,36,3,8,245.8179411518001
20,52,1,mid_union,advantage,39,8,6,200.08936439096522
17,21,1,mid_union,baseline,18,1,10,217.57512519811218
18,16,1,mid_union,advantage,13,0,12,258.5881996958163
18,21,1,mid_union,baseline,18,0,11,237.35726822196906
22,44,1,mid_union,advantage,33,4,9,229.52537394457156
23,38,1,mid_union,baseline,27,3,9,212.8285196948505
23,45,1,mid_union,advantage,35,2,7,218.40527357448303
22,37,1,mid_union,baseline,29,1,7,199.56402720076105
20,28,1,mid_union,advantage,21,2,11,237.97438562596935
22,53,1,mid_union,baseline,41,5,8,228.03124838837905
17,26,1,mid_union,advantage,23,1,9,220.6682421802937
23,43,1,mid_union,baseline,33,2,8,238.63753149664095
22,39,1,mid_union,advantage,30,2,9,247.27941261705476
19,49,1,mid_union,baseline,40,5,8,281.8639586441989
24,41,1,mid_union,advantage,31,1,9,209.76233160873574
19,32,1,mid_union,baseline,25,3,11,263.18762086601043
21,39,1,mid_union,advantage,31,2,10,259.46203122030147
23,54,1,mid_union,baseline,40,6,8,224.418145212466
27,46,0,mid_union,advantage,33,1,8,244.06471909172063
18,20,1,mid_union,baseline,16,1,11,230.8473350132477
21,30,1,mid_union,advantage,22,2,11,243.71377160837477
19,29,1,mid_union,baseline,25,0,10,270.182620268091
17,23,1,mid_union,advantage,20,1,10,252.11212465262625
17,37,1,mid_union,baseline,32,3,7,250.17216746466883
21,51,1,mid_union,advantage,38,7,9,231.39381360090715
17,24,1,mid_union,baseline,21,1,10,210.3188667015133
21,31,1,mid_union,advantage,24,1,9,235.83063578919183
17,27,1,mid_union,baseline,23,2,9,264.1321630972783
22,40,1,mid_union,advantage,30,3,9,209.45664286820704
18,25,1,mid_union,baseline,21,1,10,218.8982126364661
21,42,1,mid_union,advantage,33,3,9,242.52535472468136
21,35,1,mid_union,baseline,27,2,10,220.30690430305475
24,40,1,mid_union,advantage,29,2,10,224.14953105769575
17,29,1,mid_union,baseline,25,2,11,231.52802836543646
22,41,1,mid_union,advantage,32,2,9,212.687651916197
22,44,1,mid_union,baseline,33,4,9,220.51756307567263
24,52,1,mid_union,advantage,41,2,8,254.06855833574616
19,31,1,mid_union,baseline,26,1,8,213.85260435538072
26,46,1,mid_union,advantage,35,0,8,208.04255731010323
18,28,1,mid_union,baseline,24,1,9,227.39950040932212
19,22,1,mid_union,advantage,18,0,12,254.6391100501969
19,27,1,mid_union,baseline,21,2,9,236.0615638400622
21,37,1,mid_union,advantage,30,1,9,230.70837843768763
20,34,1,mid_union,baseline,28,1,10,240.88717595031216
18,26,1,mid_union,advantage,23,0,10,205.08585134280696
17,15,1,mid_union,baseline,13,0,12,249.89411307550066
25,51,1,mid_union,advantage,38,3,8,247.66870062807288
19,23,1,mid_union,baseline,19,0,9,231.81383051808558
18,23,1,mid_union,advantage,20,0,11,260.11849023592833
17,26,1,mid_union,baseline,22,2,10,217.45007802093923
19,30,1,mid_union,advantage,26,0,11,262.5581798650714
17,25,1,mid_union,baseline,21,2,11,243.08987331190502
22,37,1,mid_union,advantage,27,3,9,233.26894820243652
18,24,1,mid_union,baseline,19,2,11,239.60252729263377
21,34,1,mid_union,advantage,27,1,10,237.85470468378116
19,48,1,mid_union,baseline,38,6,7,264.40565792835434
17,25,1,mid_union,advantage,22,1,9,218.46641745057974
21,34,1,mid_union,baseline,26,2,10,224.74961521706803
22,34,1,mid_union,advantage,24,3,11,260.7260578414496
22,48,1,mid_union,baseline,38,3,8,228.08930129632282
22,29,1,mid_union,advantage,21,1,12,258.0106615466318
21,40,1,mid_union,baseline,31,3,9,273.9887196601742
25,49,1,mid_union,advantage,36,3,9,231.96409946116734
17,19,1,mid_union,baseline,17,0,12,253.6272465315061
19,25,1,mid_union,advantage,21,0,11,216.92615437320282
18,39,1,mid_union,baseline,33,3,10,255.09466596135618
19,34,1,mid_union,advantage,29,1,8,243.98847971973535
18,24,1,mid_union,baseline,20,1,11,249.4607656432043
21,32,1,mid_union,advantage,25,1,11,227.0885585592921
17,21,1,mid_union,baseline,19,0,10,206.77833168865655
22,48,1,mid_union,advantage,38,3,8,250.0650412949901
22,44,1,mid_union,baseline,33,4,7,198.7319369504109
18,44,1,mid_union,advantage,35,6,7,233.6529901551493
15,18,1,mid_union,baseline,17,1,11,258.8236373283994
22,56,1,mid_union,advantage,44,5,7,243.83795471746072
16,15,1,mid_union,baseline,13,1,12,278.96685289579625
23,51,1,mid_union,advantage,40,3,9,260.5021830516355
19,26,1,mid_union,baseline,18,4,11,226.92203223348847
20,34,1,mid_union,advantage,27,2,9,240.54626759702876
17,18,1,mid_union,baseline,16,0,12,239.0525859491113
17,13,1,mid_union,advantage,11,0,11,208.35646473307744
21,47,1,mid_union,baseline,34,7,8,221.19202167031293
22,44,1,mid_union,advantage,34,3,8,228.7847818604028
19,24,1,mid_union,baseline,18,2,10,199.27558994288125
23,35,1,mid_union,advantage,27,0,8,240.94986936503287
22,40,1,mid_union,baseline,29,4,11,235.01856310693918
17,18,1,mid_union,advantage,16,0,10,206.54212197376853
18,23,1,mid_union,baseline,19,1,12,248.08425730554663
22,51,1,mid_union,advantage,40,4,8,254.3174548938192
22,44,1,mid_union,baseline,33,4,9,244.54068957729777
24,56,1,mid_union,advantage,42,5,7,233.5186364958206
17,15,1,mid_union,baseline,13,0,12,251.8288430350371
21,42,1,mid_union,advantage,33,3,10,253.60440720953383
17,24,1,mid_union,baseline,19,3,11,246.14807139439378
17,24,1,mid_union,advantage,22,0,9,223.50775499130478
17,16,1,mid_union,baseline,14,0,12,245.5320153102236
17,30,1,mid_union,advantage,26,2,10,263.9096130165096
18,35,1,mid_union,baseline,30,2,8,228.0674188277654
17,42,1,mid_union,advantage,35,5,9,281.95878678264864
18,19,1,mid_union,baseline,16,0,11,229.48738132029231
19,30,1,mid_union,advantage,25,1,10,240.64814026680273
17,17,1,mid_union,baseline,15,0,12,226.55028807987327
20,40,1,mid_union,advantage,30,5,10,244.4654167184052
23,41,1,mid_union,baseline,31,2,8,205.1555661472945
21,37,1,mid_union,advantage,29,2,10,229.07916402366558
22,55,1,mid_union,baseline,40,8,8,218.15757599302867
20,45,1,mid_union,advantage,36,4,9,242.70676695784582
16,15,1,mid_union,baseline,12,2,12,259.8889475101781
18,35,1,mid_union,advantage,30,2,9,252.92012374229103
20,33,1,mid_union,baseline,27,1,8,192.56681278282215
24,63,1,mid_union,advantage,47,7,8,280.8413930585576
21,35,1,mid_union,baseline,27,3,9,245.90559881241737
19,37,1,mid_union,advantage,30,3,8,224.47001719014
19,34,1,mid_union,baseline,29,1,8,243.1425583798188
18,18,1,mid_union,advantage,15,0,12,243.52379645005385
18,24,1,mid_union,baseline,20,1,10,226.6630256609687
22,46,1,mid_union,advantage,36,3,9,243.9583333468415
17,25,1,mid_union,baseline,22,1,10,227.85055424759386
27,42,0,mid_union,advantage,28,2,5,231.91276014619956
16,18,1,mid_union,baseline,16,1,11,226.2744172848983
22,40,1,mid_union,advantage,32,1,9,211.34657420520693
21,40,1,mid_union,baseline,30,5,8,242.9167294043077
21,26,1,mid_union,advantage,20,0,11,251.70598873032677
20,30,1,mid_union,baseline,23,2,11,250.29767192152744
21,39,1,mid_union,advantage,31,2,8,256.3985050527047
21,38,1,mid_union,baseline,28,4,9,246.48680420029737
20,32,1,mid_union,advantage,25,2,9,229.34549003566192
21,48,1,mid_union,baseline,39,3,8,256.79327728862376
18,18,1,mid_union,advantage,15,0,11,212.8496492031613
18,32,1,mid_union,baseline,26,3,9,221.9865723497504
18,23,1,mid_union,advantage,20,0,11,220.7159985715351
17,16,1,mid_union,baseline,14,0,12,261.6011211827862
20,28,1,mid_union,advantage,22,1,9,258.85577028280153
19,26,1,mid_union,baseline,21,1,11,249.7461047408999
21,38,1,mid_union,advantage,29,3,9,261.43859730423594
18,18,1,mid_union,baseline,15,0,11,222.41434435176023
16,20,1,mid_union,advantage,18,1,12,246.9719023972196
18,16,1,mid_union,baseline,13,0,12,237.49651143233672
20,47,1,mid_union,advantage,38,4,9,256.9376420776983
18,27,1,mid_union,baseline,23,1,10,237.69551534895604
18,22,1,mid_union,advantage,18,1,11,232.30114223179837
21,43,1,mid_union,baseline,36,1,8,250.8181703712198
24,39,1,mid_union,advantage,29,1,11,257.52338334382466
18,22,1,mid_union,baseline,18,1,11,226.63309610306396
16,18,1,mid_union,advantage,15,2,12,238.7784865729525
19,27,1,mid_union,baseline,22,1,11,218.83118732716696
18,19,1,mid_union,advantage,16,0,11,190.0387796501412
17,26,1,mid_union,baseline,22,2,10,244.00919262827458
21,50,1,mid_union,advantage,39,5,8,252.17810712509265
18,25,1,mid_union,baseline,21,1,11,245.2413361817345
22,41,1,mid_union,advantage,29,5,8,201.00876564491267
18,23,1,mid_union,baseline,20,0,9,232.9830113984705
22,44,1,mid_union,advantage,31,6,7,195.63304479897837
18,23,1,mid_union,baseline,20,0,11,267.3940221530837
18,16,1,mid_union,advantage,13,0,11,218.27890835763827
19,24,1,mid_union,baseline,20,0,11,265.1080721891979
21,39,1,mid_union,advantage,32,1,9,258.9173928736829
18,22,1,mid_union,baseline,19,0,10,221.98819294927875
18,21,1,mid_union,advantage,18,0,10,217.3443009746451
21,32,1,mid_union,baseline,24,2,11,247.00740432772676
25,51,1,mid_union,advantage,39,2,8,223.11351925633858
18,22,1,mid_union,baseline,19,0,12,242.04969284316414
22,44,1,mid_union,advantage,34,3,9,230.34344818386163
18,34,1,mid_union,baseline,28,3,9,204.37683171068733
